start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
11160,960,93,20,A,1759.9999999999998,120.0,620943.0,0.10562497631261553,12.681818181818182,1.0909090909090908
11280,960,79,20,G,783.9908719634985,537.0000000000001,3833369.0,0.10679151361306542,12.818181818181818,1.0909090909090908
11280,960,91,20,G,1567.9817439269973,173.99999999999997,4751496.0,0.10636989996047844,12.818181818181818,1.0909090909090908
11400,960,79,20,G,783.9908719634985,509.00000000000006,777810.0,0.10765885352397893,12.954545454545455,1.0909090909090908
11520,960,76,21,E,659.2551138257398,567.0,14329709.0,0.10917460389399758,13.090909090909092,1.0909090909090908
12060,960,79,20,G,783.9908719634985,489.0,2883090.0,0.11420923128272702,13.704545454545455,1.0909090909090908
12120,960,91,20,G,1567.9817439269973,220.0,633630.0,0.11498832346038618,13.772727272727273,1.0909090909090908
12480,960,74,20,D,587.3295358348151,608.9999999999999,814074.0,0.1178284990683575,14.181818181818182,1.0909090909090908
12480,960,74,20,D,587.3295358348151,631.0,787421.0,0.11850967678180141,14.181818181818182,1.0909090909090908
13080,960,79,20,G,783.9908719634985,533.0,435641.0,0.12344883008684265,14.863636363636363,1.0909090909090908
13320,960,91,20,G,1567.9817439269973,162.00000000000003,435131.0,0.1257052345060332,15.136363636363637,1.0909090909090908
13421,960,74,22,D,587.3295358348151,624.0,17189230.0,0.1271018463868214,15.251136363636364,1.0909090909090908
13440,960,79,20,G,783.9908719634985,538.0000000000001,654043.0,0.12741338269077332,15.272727272727273,1.0909090909090908
13560,960,74,20,D,587.3295358348151,625.0,1724937.0,0.12787440022932156,15.409090909090908,1.0909090909090908
14040,960,74,20,D,587.3295358348151,667.0,2039855.0,0.13260791343219852,15.954545454545455,1.0909090909090908
14160,960,88,21,E,1318.5102276514797,237.0,8492159.0,0.13458690240274546,16.09090909090909,1.0909090909090908
14280,960,82,20,A#,932.3275230361797,432.0,7221297.0,0.13517724622685576,16.227272727272727,1.0909090909090908
14640,960,86,20,D,1174.65907166963,328.00000000000006,5586175.0,0.13861754470036106,16.636363636363637,1.0909090909090908
14640,960,91,20,G,1567.9817439269973,181.0,620799.0,0.13872702371349477,16.636363636363637,1.0909090909090908
14640,960,91,20,G,1567.9817439269973,203.0,1108328.0,0.1391582404332452,16.636363636363637,1.0909090909090908
14820,960,91,20,G,1567.9817439269973,166.00000000000003,388470.0,0.14035024592067555,16.84090909090909,1.0909090909090908
15000,960,74,20,D,587.3295358348151,651.0,760822.0,0.14202018751498,17.045454545454547,1.0909090909090908
15480,960,88,22,E,1318.5102276514797,236.0,18225713.0,0.1464033800421457,17.59090909090909,1.0909090909090908
15600,960,88,20,E,1318.5102276514797,234.00000000000003,800485.0,0.1478959319950006,17.727272727272727,1.0909090909090908
15720,960,74,86,D,587.3295358348151,622.0,530242324.0,0.1487534169114308,17.863636363636363,1.0909090909090908
15840,960,74,32,D,587.3295358348151,623.0,97825746.0,0.14984280608640177,18.0,1.0909090909090908
15960,720,79,20,G,783.9908719634985,535.0,109189.0,0.15089113618587452,18.136363636363637,0.8181818181818182
16440,960,81,20,A,879.9999999999999,433.0,1484414.0,0.1557524199565161,18.681818181818183,1.0909090909090908
16440,960,86,20,D,1174.65907166963,338.0,1205738.0,0.15595641121907472,18.681818181818183,1.0909090909090908
16440,960,88,37,E,1318.5102276514797,235.0,139449701.0,0.1553454994655001,18.681818181818183,1.0909090909090908
16800,960,74,20,D,587.3295358348151,617.0000000000001,155593.0,0.15863560661377987,19.09090909090909,1.0909090909090908
17160,960,74,20,D,587.3295358348151,629.0,1601138.0,0.16281324261590785,19.5,1.0909090909090908
17160,960,88,20,E,1318.5102276514797,224.0,3289430.0,0.16243198256638403,19.5,1.0909090909090908
17261,960,88,20,E,1318.5102276514797,278.0,491920.0,0.16346405590671106,19.614772727272726,1.0909090909090908
17400,960,81,20,A,879.9999999999999,434.99999999999994,2952429.0,0.16509217202098037,19.772727272727273,1.0909090909090908
17640,960,74,20,D,587.3295358348151,615.0,892821.0,0.16757650938009588,20.045454545454547,1.0909090909090908
17640,960,81,20,A,879.9999999999999,457.00000000000006,366750.0,0.16663444475378317,20.045454545454547,1.0909090909090908
17760,960,91,29,G,1567.9817439269973,173.0,79012312.0,0.16842586215263294,20.181818181818183,1.0909090909090908
17760,960,88,20,E,1318.5102276514797,232.0,526444.0,0.16871822681184584,20.181818181818183,1.0909090909090908
18000,960,86,22,D,1174.65907166963,337.0,21213535.0,0.1708134410312458,20.454545454545453,1.0909090909090908
18480,720,71,20,B,493.88330125612407,697.0,85732.0,0.17473632085053434,21.0,0.8181818181818182
18600,960,79,20,G,783.9908719634985,513.0000000000001,255824.0,0.17664905694288668,21.136363636363637,1.0909090909090908
18840,960,62,24,D,293.6647679174076,923.0,32205520.0,0.17812449035204803,21.40909090909091,1.0909090909090908
18840,960,86,21,D,1174.65907166963,344.0,9837726.0,0.17829960339084425,21.40909090909091,1.0909090909090908
19181,960,83,20,B,987.7666025122483,375.0,4126236.0,0.18164394687626725,21.79659090909091,1.0909090909090908
19320,720,86,20,D,1174.65907166963,334.00000000000006,93326.0,0.18321759218439884,21.954545454545453,0.8181818181818182
19440,960,93,20,A,1759.9999999999998,129.0,3453227.0,0.18366538273077992,22.09090909090909,1.0909090909090908
19800,960,88,20,E,1318.5102276514797,223.00000000000006,6401770.0,0.1877494409600787,22.5,1.0909090909090908
20280,960,79,20,G,783.9908719634985,511.0,5325822.0,0.1922612989018655,23.045454545454547,1.0909090909090908
20400,960,83,20,B,987.7666025122483,360.00000000000006,1070067.0,0.19365343051852246,23.181818181818183,1.0909090909090908
20760,960,79,20,G,783.9908719634985,517.0,3232534.0,0.19633220912119953,23.59090909090909,1.0909090909090908
20760,960,86,20,D,1174.65907166963,294.00000000000006,4296563.0,0.19675905019959763,23.59090909090909,1.0909090909090908
20880,960,88,21,E,1318.5102276514797,222.00000000000003,9015687.0,0.19725876736159975,23.727272727272727,1.0909090909090908
21088,960,62,36,D,293.6647679174076,922.0,132518142.0,0.19970492959486252,23.963636363636365,1.0909090909090908
21360,720,76,20,E,659.2551138257398,597.0,85342.0,0.20186811091241302,24.272727272727273,0.8181818181818182
21480,960,83,22,B,987.7666025122483,359.0,17656318.0,0.20374639986925316,24.40909090909091,1.0909090909090908
21480,960,93,20,A,1759.9999999999998,146.0,1984715.0,0.20329886714161038,24.40909090909091,1.0909090909090908
21600,960,91,20,G,1567.9817439269973,189.00000000000003,1152905.0,0.20491876786138988,24.545454545454547,1.0909090909090908
21720,720,88,20,E,1318.5102276514797,238.0,93282.0,0.20571938638734316,24.681818181818183,0.8181818181818182
21840,960,91,21,G,1567.9817439269973,219.0,8489594.0,0.20737018559822412,24.818181818181817,1.0909090909090908
21960,960,88,21,E,1318.5102276514797,277.0,9469983.0,0.20793660821650017,24.954545454545453,1.0909090909090908
22320,960,91,21,G,1567.9817439269973,188.0,10933794.0,0.2113702520713702,25.363636363636363,1.0909090909090908
22680,960,86,20,D,1174.65907166963,318.00000000000006,869910.0,0.21468187551989928,25.772727272727273,1.0909090909090908
23040,960,74,28,D,587.3295358348151,644.0,69175765.0,0.2185070125689781,26.181818181818183,1.0909090909090908
